offense_type_id,year,state,num_arrests,total_arrests_that_year,perc_tot_arrests
55,2009,MA,14,70221,0.000199371
35,2009,MA,14,70221,0.000199371
25,2005,AR,7,35143,0.000199186
8,2004,MA,10,50284,0.00019887
15,2006,MA,12,60545,0.0001982
18,2017,AR,12,60711,0.000197658
13,2001,CO,8,40565,0.000197214
8,2006,CO,15,76121,0.000197055
38,2018,AR,13,66118,0.000196618
15,2011,AZ,1,5101,0.00019604
4,2011,AZ,1,5101,0.00019604
50,2011,AZ,1,5101,0.00019604
6,2011,AZ,1,5101,0.00019604
13,1998,CO,10,51040,0.000195925
13,2003,CO,9,46225,0.0001947
26,2011,CT,8,41180,0.000194269
26,2011,CO,15,77660,0.00019315
18,2014,AR,10,51925,0.000192585
12,2014,AR,10,51925,0.000192585
43,2010,AZ,1,5196,0.000192456
26,2010,AZ,1,5196,0.000192456
50,2010,AZ,1,5196,0.000192456
4,2017,MA,11,57296,0.000191985
35,2017,MA,11,57296,0.000191985
43,2000,CO,9,46930,0.000191775
57,2000,CO,9,46930,0.000191775
37,2006,AR,7,36576,0.000191382
26,2008,CO,15,78504,0.000191073
24,2005,MA,11,57784,0.000190364
18,2005,CO,15,78835,0.000190271
38,2013,AR,10,53050,0.000188501
17,2008,AR,9,47926,0.00018779
24,2008,AR,9,47926,0.00018779
62,2018,MA,10,53546,0.000186755
57,2004,CO,10,53749,0.00018605
50,2009,MA,13,70221,0.00018513
50,2000,MA,6,32548,0.000184343
13,2000,MA,6,32548,0.000184343
8,2000,MA,6,32548,0.000184343
7,2014,MA,12,65425,0.000183416
42,2005,CT,6,32783,0.000183022
54,2010,AR,10,54934,0.000182037
6,2018,AR,12,66118,0.000181494
55,2016,MA,11,60669,0.000181312
18,2016,CT,7,38905,0.000179925
4,2016,AR,11,61211,0.000179706
4,2004,MA,9,50284,0.000178983
4,2003,CT,5,27941,0.000178948
26,2003,CT,5,27941,0.000178948
38,2012,AR,10,56411,0.00017727
55,2004,CT,6,34008,0.000176429
13,2007,AR,7,39741,0.000176141
38,2007,AR,7,39741,0.000176141
26,2002,CO,7,39918,0.000175359
24,2017,CT,7,39975,0.000175109
13,2015,AR,10,57544,0.00017378
6,2014,AR,9,51925,0.000173327
38,2005,MA,10,57784,0.000173058
26,2001,CO,7,40565,0.000172563
15,2001,CO,7,40565,0.000172563
24,2011,MA,12,69868,0.000171752
26,2010,CO,13,75757,0.000171601
38,2015,CT,6,34965,0.0001716
4,2015,CT,6,34965,0.0001716
50,2003,MA,7,40857,0.000171329
52,2001,CT,4,23358,0.000171248
34,2001,CT,4,23358,0.000171248
26,2001,CT,4,23358,0.000171248
55,2008,CT,8,46817,0.000170878
57,2008,CT,8,46817,0.000170878
18,2008,CT,8,46817,0.000170878
38,2005,AR,6,35143,0.000170731
31,2005,AR,6,35143,0.000170731
55,2006,CT,5,29297,0.000170666
13,2000,CO,8,46930,0.000170467
25,2011,CT,7,41180,0.000169985
26,2014,MA,11,65425,0.000168131
55,2018,MA,9,53546,0.00016808
26,2018,MA,9,53546,0.00016808
12,2014,CT,6,35703,0.000168053
4,2014,CT,6,35703,0.000168053
15,2014,CT,6,35703,0.000168053
42,2014,CT,6,35703,0.000168053
8,2002,CT,4,23946,0.000167043
4,2002,CT,4,23946,0.000167043
17,2002,CT,4,23946,0.000167043
8,1997,CO,8,48132,0.00016621
4,2015,MA,10,60395,0.000165577
55,2015,MA,10,60395,0.000165577
26,2006,MA,10,60545,0.000165166
12,2011,AR,9,54591,0.000164862
54,2011,AR,9,54591,0.000164862
31,2011,AR,9,54591,0.000164862
26,2016,MA,10,60669,0.000164829
24,2017,AR,10,60711,0.000164715
13,2010,AR,9,54934,0.000163833
38,2016,AR,10,61211,0.000163369
38,2013,CT,6,36809,0.000163004
17,2012,CO,14,86528,0.000161797
50,2012,AR,9,56411,0.000159543
50,2004,MA,8,50284,0.000159096
8,1999,CT,1,6363,0.000157159
50,1999,CT,1,6363,0.000157159
55,2008,MA,12,76365,0.00015714
55,2017,MA,9,57296,0.000157079
26,1998,CO,8,51040,0.00015674
4,2009,CT,7,44723,0.000156519
50,2001,MA,6,38446,0.000156063
55,2018,CT,6,38589,0.000155485
38,2018,CT,6,38589,0.000155485
52,2016,CT,6,38905,0.000154222
38,2014,AR,8,51925,0.000154068
61,2016,CO,15,97769,0.000153423
64,2017,CO,15,98112,0.000152886
38,2005,CT,5,32783,0.000152518
50,2016,AZ,1,6557,0.000152509
26,2016,AZ,1,6557,0.000152509
13,2016,AZ,1,6557,0.000152509
59,2016,AZ,1,6557,0.000152509
25,2003,CO,7,46225,0.000151433
50,2018,AR,10,66118,0.000151245
3,2018,AR,10,66118,0.000151245
4,2002,MA,6,39767,0.000150879
50,2002,MA,6,39767,0.000150879
26,2002,MA,6,39767,0.000150879
54,2008,CT,7,46817,0.000149518
61,2015,MA,9,60395,0.000149019
19,2004,CO,8,53749,0.00014884
13,2015,AZ,1,6755,0.000148038
4,2015,AZ,1,6755,0.000148038
50,2016,AR,9,61211,0.000147032
13,2004,CT,5,34008,0.000147024
54,2003,MA,6,40857,0.000146854
13,2008,AR,7,47926,0.000146059
55,2011,CT,6,41180,0.000145702
24,1997,CO,7,48132,0.000145433
38,2003,CT,4,27941,0.000143159
55,2011,MA,10,69868,0.000143127
38,2017,CO,14,98112,0.000142694
24,2012,MA,10,70084,0.000142686
4,2013,AZ,1,7017,0.000142511
15,2013,AZ,1,7017,0.000142511
50,2013,AZ,1,7017,0.000142511
38,2013,AZ,1,7017,0.000142511
57,2007,CT,5,35110,0.00014241
26,2009,MA,10,70221,0.000142408
54,2009,AR,8,56428,0.000141774
38,2009,AR,8,56428,0.000141774
17,2011,CO,11,77660,0.000141643
17,2014,CO,13,92163,0.000141054
24,2010,MA,10,71228,0.000140394
25,2005,CO,11,78835,0.000139532
26,2004,MA,7,50284,0.000139209
12,2015,AR,8,57544,0.000139024
15,2005,MA,8,57784,0.000138447
26,2010,CT,6,43523,0.000137858
15,2014,AZ,1,7281,0.000137344
43,2014,AZ,1,7281,0.000137344
26,2014,AZ,1,7281,0.000137344
43,1998,CO,7,51040,0.000137147
8,1998,CO,7,51040,0.000137147
55,2000,CT,2,14625,0.000136752
57,2000,CT,2,14625,0.000136752
12,2000,CT,2,14625,0.000136752
18,2006,AR,5,36576,0.000136702
38,2006,AR,5,36576,0.000136702
17,2015,CO,13,95529,0.000136084
55,2007,MA,9,66532,0.000135273
43,1999,CO,6,44458,0.000134959
8,1999,CO,6,44458,0.000134959
13,2014,AR,7,51925,0.00013481
3,2004,AR,4,29703,0.000134667
42,2009,CT,6,44723,0.000134159
55,2003,AR,2,14975,0.000133556
37,2003,AR,2,14975,0.000133556
26,2015,MA,8,60395,0.000132461
35,2015,MA,8,60395,0.000132461
12,2015,MA,8,60395,0.000132461
15,2017,AZ,1,7554,0.00013238
19,2017,AZ,1,7554,0.00013238
50,2006,MA,8,60545,0.000132133
50,2017,AR,8,60711,0.000131772
57,2006,CO,10,76121,0.00013137
26,2012,CT,5,38194,0.000130911
26,2001,MA,5,38446,0.000130053
57,2003,CO,6,46225,0.0001298
17,2003,CO,6,46225,0.0001298
55,2013,MA,9,69368,0.000129743
12,2018,CT,5,38589,0.000129571
64,2018,CT,5,38589,0.000129571
26,2009,CO,10,77723,0.000128662
25,2016,CT,5,38905,0.000128518
38,2001,CT,3,23358,0.000128436
6,2001,CT,3,23358,0.000128436
4,2001,CT,3,23358,0.000128436
38,2011,AR,7,54591,0.000128226
24,2009,MA,9,70221,0.000128167
50,2008,CT,6,46817,0.000128159
26,2000,CO,6,46930,0.00012785
38,2010,AR,7,54934,0.000127426
38,2010,MA,9,71228,0.000126355
25,2007,AR,5,39741,0.000125815
57,2002,CT,3,23946,0.000125282
13,2002,CO,5,39918,0.000125257
17,2002,CO,5,39918,0.000125257
57,2002,CO,5,39918,0.000125257
42,2002,CO,5,39918,0.000125257
52,2002,CO,5,39918,0.000125257
55,2008,AR,6,47926,0.000125193
54,2008,AR,6,47926,0.000125193
18,2017,CT,5,39975,0.000125078
38,2017,CT,5,39975,0.000125078
26,2017,CT,5,39975,0.000125078
24,2009,AR,7,56428,0.000124052
64,2018,CO,12,97234,0.000123414
24,2000,MA,4,32548,0.000122895
13,2016,CO,12,97769,0.000122738
33,2017,CO,12,98112,0.000122309
55,2014,MA,8,65425,0.000122277
57,2005,CT,4,32783,0.000122014
17,2005,CT,4,32783,0.000122014
26,2005,CT,4,32783,0.000122014
26,2007,CO,9,73811,0.000121933
18,2015,AR,7,57544,0.000121646
38,2015,AR,7,57544,0.000121646
24,2004,MA,6,50284,0.000119322
33,2010,CO,9,75757,0.000118801
25,2010,CO,9,75757,0.000118801
25,2013,CO,10,84486,0.000118363
17,2013,CO,10,84486,0.000118363
33,2006,CO,9,76121,0.000118233
24,2008,MA,9,76365,0.000117855
4,2008,MA,9,76365,0.000117855
26,2004,CT,4,34008,0.000117619
42,2004,CT,4,34008,0.000117619
17,2009,CO,9,77723,0.000115796
38,2006,MA,7,60545,0.000115616
19,2006,MA,7,60545,0.000115616
19,2012,CO,10,86528,0.00011557
50,2014,AR,6,51925,0.000115551
4,2016,MA,7,60669,0.00011538
4,2017,AR,7,60711,0.0001153
38,2010,CT,5,43523,0.000114882
18,2015,CT,4,34965,0.0001144
26,2005,CO,9,78835,0.000114162
37,2005,AR,4,35143,0.000113821
18,2005,AR,4,35143,0.000113821
24,2017,CO,11,98112,0.000112117
31,2014,CT,4,35703,0.000112035
55,2014,CT,4,35703,0.000112035
38,2014,CT,4,35703,0.000112035
25,2006,AR,4,36576,0.000109361
24,2014,CO,10,92163,0.000108503
57,2007,CO,8,73811,0.000108385
26,2003,CO,5,46225,0.000108167
57,2003,CT,3,27941,0.000107369
4,2008,CT,5,46817,0.000106799
24,2018,AR,7,66118,0.000105871
38,2007,MA,7,66532,0.000105213
19,2007,MA,7,66532,0.000105213
26,2007,MA,7,66532,0.000105213
33,2012,CT,4,38194,0.000104728
63,2017,MA,6,57296,0.000104719
33,2015,CO,10,95529,0.00010468
57,1997,CO,5,48132,0.000103881
33,2011,CO,8,77660,0.000103013
19,2009,CO,8,77723,0.00010293
38,2018,CO,10,97234,0.000102845
19,2018,CO,10,97234,0.000102845
55,2016,CT,4,38905,0.000102815
31,2006,CT,3,29297,0.0001024
26,2006,CT,3,29297,0.0001024
19,2017,CO,10,98112,0.000101924
17,2008,CO,8,78504,0.000101906
17,2005,CO,8,78835,0.000101478
37,2004,AR,3,29703,0.000101
24,2002,MA,4,39767,0.000100586
38,2002,CO,4,39918,0.000100205
10,2002,CO,4,39918,0.000100205
52,2017,CT,4,39975,0.000100063
25,2017,CT,4,39975,0.000100063
38,2012,MA,7,70084,9.99E-05
55,2012,MA,7,70084,9.99E-05
19,2009,MA,7,70221,9.97E-05
4,2006,MA,6,60545,9.91E-05
35,2016,MA,6,60669,9.89E-05
61,2016,MA,6,60669,9.89E-05
3,2017,AR,6,60711,9.88E-05
25,2017,AR,6,60711,9.88E-05
57,2001,CO,4,40565,9.86E-05
50,2010,MA,7,71228,9.83E-05
4,2010,MA,7,71228,9.83E-05
57,2016,AR,6,61211,9.80E-05
17,1998,CO,5,51040,9.80E-05
26,2003,MA,4,40857,9.79E-05
19,2014,CO,9,92163,9.77E-05
42,2011,CT,4,41180,9.71E-05
24,2014,AR,5,51925,9.63E-05
19,2007,CO,7,73811,9.48E-05
38,2013,CO,8,84486,9.47E-05
19,2013,CO,8,84486,9.47E-05
6,2013,AR,5,53050,9.43E-05
59,2018,MA,5,53546,9.34E-05
33,2004,CO,5,53749,9.30E-05
25,2004,CO,5,53749,9.30E-05
25,2018,CO,9,97234,9.26E-05
17,2010,CO,7,75757,9.24E-05
17,2000,MA,3,32548,9.22E-05
26,2000,MA,3,32548,9.22E-05
33,2016,CO,9,97769,9.21E-05
19,2006,CO,7,76121,9.20E-05
26,2006,CO,7,76121,9.20E-05
31,2006,CO,7,76121,9.20E-05
42,2010,CT,4,43523,9.19E-05
61,2014,MA,6,65425,9.17E-05
26,2008,MA,7,76365,9.17E-05
15,2010,AR,5,54934,9.10E-05
61,2018,AR,6,66118,9.07E-05
4,2018,AR,6,66118,9.07E-05
24,2009,CO,7,77723,9.01E-05
38,1999,CO,4,44458,9.00E-05
57,2009,CT,4,44723,8.94E-05
33,2008,CO,7,78504,8.92E-05
33,2005,CO,7,78835,8.88E-05
57,2009,AR,5,56428,8.86E-05
25,2009,AR,5,56428,8.86E-05
57,2004,CT,3,34008,8.82E-05
17,2017,MA,5,57296,8.73E-05
24,2017,MA,5,57296,8.73E-05
33,2014,CO,8,92163,8.68E-05
17,2013,MA,6,69368,8.65E-05
57,2015,CT,3,34965,8.58E-05
10,2001,CT,2,23358,8.56E-05
4,2012,MA,6,70084,8.56E-05
19,2010,MA,6,71228,8.42E-05
17,2010,MA,6,71228,8.42E-05
31,2008,AR,4,47926,8.35E-05
57,2017,AR,5,60711,8.24E-05
33,2018,CO,8,97234,8.23E-05
55,2006,AR,3,36576,8.20E-05
24,2006,AR,3,36576,8.20E-05
59,2016,CO,8,97769,8.18E-05
19,2016,CO,8,97769,8.18E-05
57,2013,CT,3,36809,8.15E-05
25,2012,CO,7,86528,8.09E-05
12,2004,MA,4,50284,7.95E-05
38,2010,CO,6,75757,7.92E-05
25,2006,CO,6,76121,7.88E-05
57,2012,CT,3,38194,7.85E-05
13,2001,MA,3,38446,7.80E-05
55,2001,MA,3,38446,7.80E-05
54,2001,MA,3,38446,7.80E-05
26,2018,CT,3,38589,7.77E-05
59,2016,CT,3,38905,7.71E-05
4,2014,AR,4,51925,7.70E-05
31,2008,CO,6,78504,7.64E-05
35,2014,MA,5,65425,7.64E-05
38,2005,CO,6,78835,7.61E-05
38,2014,CO,7,92163,7.60E-05
13,2018,AR,5,66118,7.56E-05
31,2002,MA,3,39767,7.54E-05
12,2013,AR,4,53050,7.54E-05
55,2013,AR,4,53050,7.54E-05
54,2013,AR,4,53050,7.54E-05
34,2002,CO,3,39918,7.52E-05
6,2002,CO,3,39918,7.52E-05
59,2017,CT,3,39975,7.50E-05
24,2018,MA,4,53546,7.47E-05
17,2018,MA,4,53546,7.47E-05
22,2004,CO,4,53749,7.44E-05
38,2001,CO,3,40565,7.40E-05
8,2001,CO,3,40565,7.40E-05
25,2016,CO,7,97769,7.16E-05
62,2016,CO,7,97769,7.16E-05
55,2003,CT,2,27941,7.16E-05
17,2003,CT,2,27941,7.16E-05
50,2011,MA,5,69868,7.16E-05
25,2017,CO,7,98112,7.13E-05
54,2012,MA,5,70084,7.13E-05
55,2012,AR,4,56411,7.09E-05
12,2012,AR,4,56411,7.09E-05
55,2010,MA,5,71228,7.02E-05
33,2012,CO,6,86528,6.93E-05
42,2005,MA,4,57784,6.92E-05
50,2005,MA,4,57784,6.92E-05
4,2005,MA,4,57784,6.92E-05
4,2000,CT,1,14625,6.84E-05
50,2000,CT,1,14625,6.84E-05
38,2006,CT,2,29297,6.83E-05
57,2006,CT,2,29297,6.83E-05
33,2007,CO,5,73811,6.77E-05
18,2003,AR,1,14975,6.68E-05
54,2003,AR,1,14975,6.68E-05
25,2003,AR,1,14975,6.68E-05
31,2003,AR,1,14975,6.68E-05
38,2003,AR,1,14975,6.68E-05
50,2015,MA,4,60395,6.62E-05
55,2006,MA,4,60545,6.61E-05
13,2017,AR,4,60711,6.59E-05
17,2006,CO,5,76121,6.57E-05
15,2016,AR,4,61211,6.53E-05
54,2016,AR,4,61211,6.53E-05
43,2003,CO,3,46225,6.49E-05
19,2011,CO,5,77660,6.44E-05
25,2009,CO,5,77723,6.43E-05
38,2009,CO,5,77723,6.43E-05
33,2009,CO,5,77723,6.43E-05
38,2008,CT,3,46817,6.41E-05
12,2000,CO,3,46930,6.39E-05
31,2000,CO,3,46930,6.39E-05
38,2000,CO,3,46930,6.39E-05
22,2008,CO,5,78504,6.37E-05
19,2005,CO,5,78835,6.34E-05
12,2000,MA,2,32548,6.14E-05
55,2000,MA,2,32548,6.14E-05
63,2016,CO,6,97769,6.14E-05
38,2016,CO,6,97769,6.14E-05
54,2017,CO,6,98112,6.12E-05
4,2014,MA,4,65425,6.11E-05
54,2005,CT,2,32783,6.10E-05
15,2018,AR,4,66118,6.05E-05
26,2018,AR,4,66118,6.05E-05
25,2004,MA,3,50284,5.97E-05
38,2004,MA,3,50284,5.97E-05
38,2004,CT,2,34008,5.88E-05
54,2004,CT,2,34008,5.88E-05
57,1998,CO,3,51040,5.88E-05
33,2014,AR,3,51925,5.78E-05
61,2014,AR,3,51925,5.78E-05
38,2013,MA,4,69368,5.77E-05
4,2013,MA,4,69368,5.77E-05
12,2015,CT,2,34965,5.72E-05
38,2007,CT,2,35110,5.70E-05
55,2005,AR,2,35143,5.69E-05
15,2005,AR,2,35143,5.69E-05
24,2005,AR,2,35143,5.69E-05
33,2005,AR,2,35143,5.69E-05
54,2014,CT,2,35703,5.60E-05
15,2011,AR,3,54591,5.50E-05
57,2006,AR,2,36576,5.47E-05
24,2010,AR,3,54934,5.46E-05
24,2013,CT,2,36809,5.43E-05
33,2013,CT,2,36809,5.43E-05
42,2013,CT,2,36809,5.43E-05
12,2013,CT,2,36809,5.43E-05
22,2007,CO,4,73811,5.42E-05
59,2017,MA,3,57296,5.24E-05
50,2017,MA,3,57296,5.24E-05
62,2017,MA,3,57296,5.24E-05
38,2017,MA,3,57296,5.24E-05
19,2015,CO,5,95529,5.23E-05
55,2015,AR,3,57544,5.21E-05
61,2015,AR,3,57544,5.21E-05
12,2001,MA,2,38446,5.20E-05
19,2005,MA,3,57784,5.19E-05
59,2018,CT,2,38589,5.18E-05
61,2018,CT,2,38589,5.18E-05
31,2018,CT,2,38589,5.18E-05
52,2018,CT,2,38589,5.18E-05
22,2018,CT,2,38589,5.18E-05
38,2011,CO,4,77660,5.15E-05
22,2009,CO,4,77723,5.15E-05
57,2016,CT,2,38905,5.14E-05
22,2005,CO,4,78835,5.07E-05
24,2007,AR,2,39741,5.03E-05
53,2002,CO,2,39918,5.01E-05
57,2017,CT,2,39975,5.00E-05
57,2015,MA,3,60395,4.97E-05
38,2015,MA,3,60395,4.97E-05
12,2006,MA,3,60545,4.95E-05
62,2016,MA,3,60669,4.94E-05
50,2016,MA,3,60669,4.94E-05
12,2016,MA,3,60669,4.94E-05
15,2017,AR,3,60711,4.94E-05
31,2017,AR,3,60711,4.94E-05
55,2017,AR,3,60711,4.94E-05
12,2016,AR,3,61211,4.90E-05
19,2016,AR,3,61211,4.90E-05
25,2016,AR,3,61211,4.90E-05
31,2003,MA,2,40857,4.90E-05
24,2003,MA,2,40857,4.90E-05
24,2011,CT,2,41180,4.86E-05
9,2011,CT,2,41180,4.86E-05
38,2012,CO,4,86528,4.62E-05
19,2018,AR,3,66118,4.54E-05
54,2007,MA,3,66532,4.51E-05
4,2007,MA,3,66532,4.51E-05
17,1999,CO,2,44458,4.50E-05
57,1999,CO,2,44458,4.50E-05
25,2014,CO,4,92163,4.34E-05
31,2003,CO,2,46225,4.33E-05
38,2003,CO,2,46225,4.33E-05
19,2003,CO,2,46225,4.33E-05
22,2003,CO,2,46225,4.33E-05
8,2003,CO,2,46225,4.33E-05
50,2013,MA,3,69368,4.32E-05
54,2013,MA,3,69368,4.32E-05
38,2011,MA,3,69868,4.29E-05
54,2001,CT,1,23358,4.28E-05
9,2001,CT,1,23358,4.28E-05
12,2001,CT,1,23358,4.28E-05
31,2001,CT,1,23358,4.28E-05
24,2001,CT,1,23358,4.28E-05
12,2012,MA,3,70084,4.28E-05
54,2009,MA,3,70221,4.27E-05
38,2009,MA,3,70221,4.27E-05
24,2000,CO,2,46930,4.26E-05
61,2015,CO,4,95529,4.19E-05
54,2002,CT,1,23946,4.18E-05
9,2002,CT,1,23946,4.18E-05
38,2002,CT,1,23946,4.18E-05
12,2002,CT,1,23946,4.18E-05
19,2008,AR,2,47926,4.17E-05
25,2008,AR,2,47926,4.17E-05
54,1997,CO,2,48132,4.16E-05
17,2016,CO,4,97769,4.09E-05
22,2017,CO,4,98112,4.08E-05
38,2007,CO,3,73811,4.06E-05
17,2004,MA,2,50284,3.98E-05
31,2004,MA,2,50284,3.98E-05
6,2004,MA,2,50284,3.98E-05
57,2008,MA,3,76365,3.93E-05
12,1998,CO,2,51040,3.92E-05
38,1998,CO,2,51040,3.92E-05
54,2014,AR,2,51925,3.85E-05
25,2014,AR,2,51925,3.85E-05
19,2014,AR,2,51925,3.85E-05
19,2008,CO,3,78504,3.82E-05
38,2008,CO,3,78504,3.82E-05
38,2018,MA,2,53546,3.74E-05
57,2018,MA,2,53546,3.74E-05
4,2018,MA,2,53546,3.74E-05
31,2018,MA,2,53546,3.74E-05
38,2004,CO,2,53749,3.72E-05
12,2004,CO,2,53749,3.72E-05
8,2004,CO,2,53749,3.72E-05
57,2011,AR,2,54591,3.66E-05
6,2011,AR,2,54591,3.66E-05
6,2010,AR,2,54934,3.64E-05
25,2010,AR,2,54934,3.64E-05
24,2003,CT,1,27941,3.58E-05
31,2003,CT,1,27941,3.58E-05
22,2013,CO,3,84486,3.55E-05
6,2012,AR,2,56411,3.55E-05
25,2012,AR,2,56411,3.55E-05
31,2012,AR,2,56411,3.55E-05
55,2009,AR,2,56428,3.54E-05
19,2009,AR,2,56428,3.54E-05
25,2015,AR,2,57544,3.48E-05
6,2004,AR,1,29703,3.37E-05
31,2004,AR,1,29703,3.37E-05
57,2004,AR,1,29703,3.37E-05
54,2006,MA,2,60545,3.30E-05
42,2006,MA,2,60545,3.30E-05
24,2006,MA,2,60545,3.30E-05
63,2016,MA,2,60669,3.30E-05
57,2016,MA,2,60669,3.30E-05
17,2016,MA,2,60669,3.30E-05
12,2017,AR,2,60711,3.29E-05
19,2017,AR,2,60711,3.29E-05
31,2016,AR,2,61211,3.27E-05
24,2016,AR,2,61211,3.27E-05
61,2016,AR,2,61211,3.27E-05
22,2014,CO,3,92163,3.26E-05
38,2015,CO,3,95529,3.14E-05
25,2015,CO,3,95529,3.14E-05
59,2018,CO,3,97234,3.09E-05
54,2000,MA,1,32548,3.07E-05
61,2017,CO,3,98112,3.06E-05
17,2014,MA,2,65425,3.06E-05
19,2005,CT,1,32783,3.05E-05
33,2005,CT,1,32783,3.05E-05
25,2018,AR,2,66118,3.02E-05
33,2018,AR,2,66118,3.02E-05
55,2018,AR,2,66118,3.02E-05
12,2018,AR,2,66118,3.02E-05
50,2007,MA,2,66532,3.01E-05
42,2007,MA,2,66532,3.01E-05
57,2013,MA,2,69368,2.88E-05
17,2011,MA,2,69868,2.86E-05
4,2011,MA,2,69868,2.86E-05
19,2011,MA,2,69868,2.86E-05
19,2015,CT,1,34965,2.86E-05
22,2015,CT,1,34965,2.86E-05
24,2015,CT,1,34965,2.86E-05
19,2012,MA,2,70084,2.85E-05
17,2012,MA,2,70084,2.85E-05
50,2012,MA,2,70084,2.85E-05
24,2007,CT,1,35110,2.85E-05
22,2007,CT,1,35110,2.85E-05
4,2009,MA,2,70221,2.85E-05
19,2005,AR,1,35143,2.85E-05
57,2005,AR,1,35143,2.85E-05
33,2014,CT,1,35703,2.80E-05
57,2014,CT,1,35703,2.80E-05
9,2014,CT,1,35703,2.80E-05
24,2014,CT,1,35703,2.80E-05
31,2006,AR,1,36576,2.73E-05
54,2006,AR,1,36576,2.73E-05
54,2013,CT,1,36809,2.72E-05
24,2010,CO,2,75757,2.64E-05
19,2010,CO,2,75757,2.64E-05
24,2006,CO,2,76121,2.63E-05
12,2008,MA,2,76365,2.62E-05
17,2008,MA,2,76365,2.62E-05
38,2008,MA,2,76365,2.62E-05
19,2008,MA,2,76365,2.62E-05
42,2008,MA,2,76365,2.62E-05
38,2012,CT,1,38194,2.62E-05
17,2001,MA,1,38446,2.60E-05
57,2018,CT,1,38589,2.59E-05
19,2018,CT,1,38589,2.59E-05
54,2009,CO,2,77723,2.57E-05
24,2016,CT,1,38905,2.57E-05
12,2016,CT,1,38905,2.57E-05
6,2007,AR,1,39741,2.52E-05
57,2007,AR,1,39741,2.52E-05
26,2007,AR,1,39741,2.52E-05
55,2007,AR,1,39741,2.52E-05
55,2002,MA,1,39767,2.51E-05
12,2002,MA,1,39767,2.51E-05
43,2002,CO,1,39918,2.51E-05
8,2002,CO,1,39918,2.51E-05
33,2017,CT,1,39975,2.50E-05
60,2017,CT,1,39975,2.50E-05
64,2017,CT,1,39975,2.50E-05
17,2001,CO,1,40565,2.47E-05
12,2003,MA,1,40857,2.45E-05
38,2011,CT,1,41180,2.43E-05
57,2011,CT,1,41180,2.43E-05
33,2011,CT,1,41180,2.43E-05
24,2013,CO,2,84486,2.37E-05
57,2010,CT,1,43523,2.30E-05
12,1999,CO,1,44458,2.25E-05
38,2009,CT,1,44723,2.24E-05
59,2014,CO,2,92163,2.17E-05
54,2014,CO,2,92163,2.17E-05
33,2003,CO,1,46225,2.16E-05
9,2008,CT,1,46817,2.14E-05
17,2000,CO,1,46930,2.13E-05
60,2015,CO,2,95529,2.09E-05
57,2008,AR,1,47926,2.09E-05
31,1997,CO,1,48132,2.08E-05
17,1997,CO,1,48132,2.08E-05
24,2016,CO,2,97769,2.05E-05
64,2016,CO,2,97769,2.05E-05
60,2017,CO,2,98112,2.04E-05
59,2017,CO,2,98112,2.04E-05
19,2004,MA,1,50284,1.99E-05
24,1998,CO,1,51040,1.96E-05
54,1998,CO,1,51040,1.96E-05
26,2014,AR,1,51925,1.93E-05
31,2014,AR,1,51925,1.93E-05
55,2014,AR,1,51925,1.93E-05
57,2013,AR,1,53050,1.89E-05
25,2013,AR,1,53050,1.89E-05
31,2013,AR,1,53050,1.89E-05
17,2004,CO,1,53749,1.86E-05
19,2011,AR,1,54591,1.83E-05
25,2011,AR,1,54591,1.83E-05
33,2011,AR,1,54591,1.83E-05
55,2011,AR,1,54591,1.83E-05
55,2010,AR,1,54934,1.82E-05
57,2010,AR,1,54934,1.82E-05
19,2010,AR,1,54934,1.82E-05
33,2010,AR,1,54934,1.82E-05
19,2012,AR,1,56411,1.77E-05
54,2012,AR,1,56411,1.77E-05
17,2012,AR,1,56411,1.77E-05
17,2009,AR,1,56428,1.77E-05
42,2017,MA,1,57296,1.75E-05
6,2015,AR,1,57544,1.74E-05
26,2015,AR,1,57544,1.74E-05
24,2015,AR,1,57544,1.74E-05
19,2015,AR,1,57544,1.74E-05
55,2005,MA,1,57784,1.73E-05
12,2005,MA,1,57784,1.73E-05
54,2015,MA,1,60395,1.66E-05
60,2015,MA,1,60395,1.66E-05
33,2015,MA,1,60395,1.66E-05
19,2015,MA,1,60395,1.66E-05
17,2006,MA,1,60545,1.65E-05
57,2006,MA,1,60545,1.65E-05
38,2016,MA,1,60669,1.65E-05
42,2016,MA,1,60669,1.65E-05
59,2016,MA,1,60669,1.65E-05
17,2017,AR,1,60711,1.65E-05
33,2017,AR,1,60711,1.65E-05
55,2016,AR,1,61211,1.63E-05
26,2016,AR,1,61211,1.63E-05
59,2016,AR,1,61211,1.63E-05
54,2014,MA,1,65425,1.53E-05
57,2014,MA,1,65425,1.53E-05
50,2014,MA,1,65425,1.53E-05
38,2014,MA,1,65425,1.53E-05
12,2014,MA,1,65425,1.53E-05
17,2018,AR,1,66118,1.51E-05
60,2018,AR,1,66118,1.51E-05
12,2013,MA,1,69368,1.44E-05
42,2011,MA,1,69868,1.43E-05
12,2011,MA,1,69868,1.43E-05
57,2012,MA,1,70084,1.43E-05
17,2009,MA,1,70221,1.42E-05
42,2009,MA,1,70221,1.42E-05
31,2009,MA,1,70221,1.42E-05
57,2010,MA,1,71228,1.40E-05
17,2007,CO,1,73811,1.35E-05
54,2006,CO,1,76121,1.31E-05
22,2006,CO,1,76121,1.31E-05
38,2006,CO,1,76121,1.31E-05
50,2008,MA,1,76365,1.31E-05
